crop_code,crop_name,crop_name_en,EC_trans_n,EC_hcat_n,EC_hcat_c,mixed_crops,country_code,Note / Variety Name
20242,ΡΟΔΑΚΙΝΑ PUNTOIT,Peaches Puntoit (Duplicate/variant),Peaches Puntoit (Duplicate/variant),peach,3303011100,0,EL,
20243,ΡΟΔΑΚΙΝΑ PUNTOCOM,Peaches Puntocom,Peaches Puntocom,peach,3303011100,0,EL,
20244,ΡΟΔΑΚΙΝΑ GELO 1 (ICEPEACH),Peaches Gelo 1 (Icepeach),Peaches Gelo 1 (Icepeach),peach,3303011100,0,EL,
20245,ΡΟΔΑΚΙΝΑ GELO 2 (ICEPEACH),Peaches Gelo 2 (Icepeach),Peaches Gelo 2 (Icepeach),peach,3303011100,0,EL,
20246,ΡΟΔΑΚΙΝΑ GELO 3 (ICEPEACH),Peaches Gelo 3 (Icepeach),Peaches Gelo 3 (Icepeach),peach,3303011100,0,EL,
20247,ΡΟΔΆΚΙΝΑ EVERTS ΕΠΙΛΟΓΗ VLG,Peaches Everts Selection VLG,Peaches Everts Selection VLG,peach,3303011100,0,EL,
66191,ΡΟΔΑΚΙΝΑ ΡΟΥΑΓΙΑΛ ΕΪΠΡΙΛ,Peaches Royal April,Peaches Royal April,peach,3303011100,0,EL,
66192,ΡΟΔΑΚΙΝΑ ΕΡΛΥΚΡΕΣΤ,Peaches Early Crest,Peaches Early Crest,peach,3303011100,0,EL,
66193,ΡΟΔΑΚΙΝΑ ΣΠΡΙΝΓΚΤΑΪΜ ΥΠΕΡΠΡΩΙΜΗ,Peaches Springtime Extra Early,Peaches Springtime Extra Early,peach,3303011100,0,EL,
66194,ΡΟΔΑΚΙΝΑ ΣΠΡΙΝΓΚΤΑΪΜ,Peaches Springtime,Peaches Springtime,peach,3303011100,0,EL,
66195,ΡΟΔΑΚΙΝΑ ΡΟΥΑΓΙΑΛ ΓΚΟΛΝΤ,Peaches Royal Gold,Peaches Royal Gold,peach,3303011100,0,EL,
66196,ΡΟΔΑΚΙΝΑ ΑΡΜ ΓΚΟΛΝΤ,Peaches Armgold,Peaches Armgold,peach,3303011100,0,EL,
66197,ΡΟΔΑΚΙΝΑ ΜΕΪΚΡΕΣΤ,Peaches Maycrest,Peaches Maycrest,peach,3303011100,0,EL,
66198,ΡΟΔΑΚΙΝΑ ΣΠΡΙΝΓΚ ΚΡΕΣΤ,Peaches Springcrest,Peaches Springcrest,peach,3303011100,0,EL,
66199,ΡΟΔΑΚΙΝΑ ΕΡΛΥΡΕΝΤ,Peaches Earlyred,Peaches Earlyred,peach,3303011100,0,EL,
66200,ΡΟΔΑΚΙΝΑ ΕΡΛΥ ΚΟΡΟΝΕΤ,Peaches Early Coronet,Peaches Early Coronet,peach,3303011100,0,EL,
66201,ΡΟΔΑΚΙΝΑ ΤΖΟΥΝΓΚΟΛΝΤ,Peaches Junegold,Peaches Junegold,peach,3303011100,0,EL,
66202,ΡΟΔΑΚΙΝΑ ΡΟΥΑΓΙΑΛ ΜΕΪ,Peaches Royal May,Peaches Royal May,peach,3303011100,0,EL,
66203,ΡΟΔΑΚΙΝΑ ΜΕΡΙΛ ΤΖΕΜ ΦΡΙ,Peaches Merrill Gem Free,Peaches Merrill Gem Free,peach,3303011100,0,EL,
66204,ΡΟΔΑΚΙΝΑ ΚΑΡΝΤΙΝΑΛ,Peaches Cardinal,Peaches Cardinal,peach,3303011100,0,EL,
66205,ΡΟΔΑΚΙΝΑ ΝΤΙΞΙΡΕΝΤ,Peaches Dixired,Peaches Dixired,peach,3303011100,0,EL,
66206,ΡΟΔΑΚΙΝΑ ΡΕΝΤ ΚΑΠ,Peaches Redcap,Peaches Redcap,peach,3303011100,0,EL,
66207,ΡΟΔΑΚΙΝΑ ΣΑΝ ΧΑΒΕΝ,Peaches Sunhaven,Peaches Sunhaven,peach,3303011100,0,EL,
66208,ΡΟΔΑΚΙΝΑ ΜΕΡΙΛΤΖΕΜ,Peaches Merrillgem,Peaches Merrillgem,peach,3303011100,0,EL,
66209,"ΡΟΔΑΚ. ΡΕΝΤΜΠΕΡΝΤ ΚΛΙΝΚ,  ΑΜΕΡΙΚΑΝ","Peaches Redbird Cling, American","Peaches Redbird Cling, American",peach,3303011100,0,EL,
66210,ΡΟΔΑΚΙΝΑ ΤΖΕΡΣΕΫΛΑΝΤ,Peaches Jerseyland,Peaches Jerseyland,peach,3303011100,0,EL,
66211,ΡΟΔΑΚΙΝΑ ΡΕΓΚΙΝΑ,Peaches Regina,Peaches Regina,peach,3303011100,0,EL,
66212,ΡΟΔΑΚΙΝΑ ΕΡΛΥ ΡΕΝΤ ΧΑΒΕΝ,Peaches Early Redhaven,Peaches Early Redhaven,peach,3303011100,0,EL,
66213,ΡΟΔΑΚΙΝΑ ΚΟΡΟΝΕΤ,Peaches Coronet,Peaches Coronet,peach,3303011100,0,EL,
66214,ΡΟΔΑΚΙΝΑ ΑΜΣΝΤΕΝ,Peaches Amsden,Peaches Amsden,peach,3303011100,0,EL,
66215,ΡΟΔΑΚΙΝΑ ΡΕΝΤ ΧΑΒΕΝ,Peaches Redhaven,Peaches Redhaven,peach,3303011100,0,EL,
66216,ΡΟΔΑΚΙΝΑ ΣΑΝΚΛΑΟΥΝΤ,Peaches Suncloud,Peaches Suncloud,peach,3303011100,0,EL,
66217,ΡΟΔΑΚΙΝΑ ΣΑΟΥΘΛΑΝΤ,Peaches Southland,Peaches Southland,peach,3303011100,0,EL,
66218,ΡΟΔΑΚΙΝΑ ΦΕΡ ΧΑΒΕΝ,Peaches Fairhaven,Peaches Fairhaven,peach,3303011100,0,EL,
66219,ΡΟΔΑΚΙΝΑ ΡΕΝΤ ΓΚΛΟΟΥΜΠ,Peaches Redglobe,Peaches Redglobe,peach,3303011100,0,EL,
66220,ΡΟΔΑΚΙΝΑ ΛΙΠΟΧΩΡΙΟΥ,Peaches of Lipochori,Peaches of Lipochori,peach,3303011100,0,EL,
66221,ΡΟΔΑΚΙΝΑ ΛΟΡΙΝΓΚ,Peaches Loring,Peaches Loring,peach,3303011100,0,EL,
66222,ΡΟΔΑΚΙΝΑ ΣΑΝ ΚΡΕΣΤ,Peaches Suncrest,Peaches Suncrest,peach,3303011100,0,EL,
66223,"ΡΟΔΑΚ. ΜΠΛΕΪΚ, ΡΕΝΤΣΚΙΝ","Peaches Blake, Redskin","Peaches Blake, Redskin",peach,3303011100,0,EL,
66224,ΡΟΔΑΚΙΝΑ ΠΗΛΙΟΥ,Peaches of Pelion,Peaches of Pelion,peach,3303011100,0,EL,
66225,ΡΟΔΑΚΙΝΑ ΜΙΣΕΛΕΝ,Peaches Michelin,Peaches Michelin,peach,3303011100,0,EL,
66226,ΡΟΔΑΚΙΝΑ ΕΛΜΠΕΡΤΑ ΠΡΩΪΜΗ,Peaches Elberta Early,Peaches Elberta Early,peach,3303011100,0,EL,
66227,ΡΟΔΑΚΙΝΑ ΕΛΜΠΕΡΤΑ ΜΕΣΟΠΡΩΪΜΗ,Peaches Elberta Mid-Early,Peaches Elberta Mid-Early,peach,3303011100,0,EL,
66228,ΡΟΔΑΚΙΝΑ ΕΛΜΠΕΡΤΑ ΟΨΙΜΗ,Peaches Elberta Late,Peaches Elberta Late,peach,3303011100,0,EL,
66229,ΡΟΔΑΚΙΝΑ ΧΑΛ,Peaches J.H. Hale,Peaches J.H. Hale,peach,3303011100,0,EL,
66230,ΡΟΔΑΚΙΝΑ ΧΑΛ ΚΟΣΜΑ,Peaches Hale Kosma,Peaches Hale Kosma,peach,3303011100,0,EL,
66231,ΡΟΔΑΚΙΝΑ ΧΑΝΕΪ ΝΤΙΟΥ ΧΕΪΛ,Peaches Honeydew Hale,Peaches Honeydew Hale,peach,3303011100,0,EL,
66232,ΡΟΔΑΚΙΝΑ ΦΕΑΡ ΤΑΪΜ,Peaches Fairtime,Peaches Fairtime,peach,3303011100,0,EL,
66233,ΡΟΔΑΚΙΝΑ ΚΟΤΟΝΙΑ ΜΑΣΙΜΑ,Peaches Cotonia Maxima,Peaches Cotonia Maxima,peach,3303011100,0,EL,
66234,ΡΟΔΑΚΙΝΑ ΔΙΑΦ. ΥΠΕΡΠΡΩΪΜΑ,Peaches Various Extra Early,Peaches Various Extra Early,peach,3303011100,0,EL,
66235,ΡΟΔΑΚΙΝΑ ΔΙΑΦ. ΠΡΩΪΜΑ,Peaches Various Early,Peaches Various Early,peach,3303011100,0,EL,
66236,ΡΟΔΑΚΙΝΑ ΔΙΑΦ. ΜΕΣΟΠΡΩΪΜΑ,Peaches Various Mid-Early,Peaches Various Mid-Early,peach,3303011100,0,EL,
66237,ΡΟΔΑΚΙΝΑ ΔΙΑΦ. ΟΨΙΜΑ,Peaches Various Late,Peaches Various Late,peach,3303011100,0,EL,
66238,ΡΟΔΑΚΙΝΑ ΡΟΥΜΠΙΝΤΟΥ,Peaches Rubidoux,Peaches Rubidoux,peach,3303011100,0,EL,
66239,ΡΟΔΑΚΙΝΑ ΔΟΥΚΙΣΣΑ,Peaches Duchesse,Peaches Duchesse,peach,3303011100,0,EL,
66240,ΡΟΔΑΚΙΝΑ ΜΕΡΙΛ ΦΙΕΣΤΑ,Peaches Merrill Fiesta,Peaches Merrill Fiesta,peach,3303011100,0,EL,
66241,ΡΟΔΑΚΙΝΑ ΒΙΚΤΩΡΙΑ,Peaches Victoria,Peaches Victoria,peach,3303011100,0,EL,
66242,ΡΟΔΑΚΙΝΑ ΜΑΡΙΑ ΜΠΙΑΝΚΑ,Peaches Maria Bianca,Peaches Maria Bianca,peach,3303011100,0,EL,
66243,ΡΟΔΑΚΙΝΑ ΚΑΡΛ ΡΕΝΤ,Peaches Carl Red,Peaches Carl Red,peach,3303011100,0,EL,
66244,ΡΟΔΑΚΙΝΑ ΣΠΡΙΝΓΚ ΛΕΪΝΤΥ,Peaches Spring Lady,Peaches Spring Lady,peach,3303011100,0,EL,
66245,ΡΟΔΑΚΙΝΑ ΡΕΝΤ ΚΑΛ,Peaches Red Cal,Peaches Red Cal,peach,3303011100,0,EL,
66246,ΡΟΔΑΚΙΝΑ ΔΕΛΗΣΑΒΒΑ,Peaches Delisavva,Peaches Delisavva,peach,3303011100,0,EL,
66247,ΡΟΔΑΚΙΝΑ ΦΑΓΙΕΤ,Peaches Fayette,Peaches Fayette,peach,3303011100,0,EL,
66248,ΡΟΔΑΚ. ΜΕΡΙΛ ΦΡΑΝΤΖΕΣΚΑΪΝ,Peaches Merrill Franciscan,Peaches Merrill Franciscan,peach,3303011100,0,EL,
66249,ΡΟΔΑΚΙΝΑ ΤΟΣΚΙΝΑ,Peaches Tosca,Peaches Tosca,peach,3303011100,0,EL,
66250,ΡΟΔΑΚΙΝΑ ΡΕΝΤ ΤΟΠ,Peaches Red Top,Peaches Red Top,peach,3303011100,0,EL,
66251,ΡΟΔΑΚΙΝΑ ΣΑΝ ΚΛΑΟΥΣ,Peaches Sun Claus,Peaches Sun Claus,peach,3303011100,0,EL,
66252,ΡΟΔΑΚΙΝΑ ΜΕΪ ΓΚΟΛΝΤ,Peaches Maygold,Peaches Maygold,peach,3303011100,0,EL,
66253,ΡΟΔΑΚΙΝΑ ΚΑΠΤΕΝ,Peaches Captain,Peaches Captain,peach,3303011100,0,EL,
66254,ΡΟΔΑΚΙΝΑ ΠΑΠΑΓΙΑΝΝΗ,Peaches Papagianni,Peaches Papagianni,peach,3303011100,0,EL,
66255,ΡΟΔΑΚΙΝΑ ΜΟΡΕΤΤΙΝΙ,Peaches Morettini,Peaches Morettini,peach,3303011100,0,EL,
66256,ΡΟΔΑΚΙΝΑ ΠΡΙΓΚΗΠΙΣΣΑ ΑΝΝΑ,Peaches Princess Anna,Peaches Princess Anna,peach,3303011100,0,EL,
66257,ΡΟΔΑΚΙΝΑ ΓΚΡΕΖΑΝΟ,Peaches Grezano,Peaches Grezano,peach,3303011100,0,EL,
66258,ΡΟΔΑΚΙΝΑ ΦΛΕΪΒΟΡ ΚΡΕΣΤ,Peaches Flavorcrest,Peaches Flavorcrest,peach,3303011100,0,EL,
66259,ΡΟΔΑΚΙΝΑ ΟΨΙΜΟ ΝΑΟΥΣΣΑΣ,Peaches Late of Naoussa,Peaches Late of Naoussa,peach,3303011100,0,EL,
66260,ΡΟΔΑΚΙΝΑ ΒΙΛΙ ΜΠΡΑΟΥΝ,Peaches Willie Brown,Peaches Willie Brown,peach,3303011100,0,EL,
66261,ΡΟΔΑΚΙΝΑ Κ. ΗΜΑΘΙΑΣ,Peaches of Central Imathia,Peaches of Central Imathia,peach,3303011100,0,EL,
66262,ΡΟΔΑΚΙΝΑ ΠΑΟΛΑ ΚΑΒΙΚΙ,Peaches Paola Cavicchi,Peaches Paola Cavicchi,peach,3303011100,0,EL,
66263,ΡΟΔΑΚΙΝΑ ΑΪΡΙΣ ΡΟΣΟ,Peaches Iris Rosso,Peaches Iris Rosso,peach,3303011100,0,EL,
66264,ΡΟΔΑΚΙΝΑ ΤΖΟΥΛΑΪ ΛΕΪΝΤΥ,Peaches July Lady,Peaches July Lady,peach,3303011100,0,EL,
66265,ΡΟΔΑΚΙΝΑ ΦΛΑΜΙΝΙΑ,Peaches Flaminia,Peaches Flaminia,peach,3303011100,0,EL,
66266,ΡΟΔΑΚΙΝΑ ΣΠΡΙΝΓΚ ΓΚΟΛΝΤ,Spring Gold Peaches,Spring Gold Peaches,peach,3303011100,0,EL,Early season yellow-flesh variety.
66267,ΡΟΔΑΚΙΝΑ ΕΛΕΓΚΑΝΤ ΛΕΪΝΤΥ,Elegant Lady Peaches,Elegant Lady Peaches,peach,3303011100,0,EL,High-quality yellow-flesh variety.
66268,ΡΟΔΑΚΙΝΑ ΛΟΥΙΖΑ ΜΑΡΙΑ,Louisa Maria Peaches,Louisa Maria Peaches,peach,3303011100,0,EL,Specific cultivar name.
66269,ΡΟΔΑΚΙΝΑ W2,W2 Peaches,W2 Peaches,peach,3303011100,0,EL,Likely a technical/breeder designation.
66270,ΡΟΔΑΚΙΝΑ ΣΠΡΙΝΓΚ ΜΠΕΛ,Spring Belle Peaches,Spring Belle Peaches,peach,3303011100,0,EL,Early season variety.
66271,ΡΟΔΑΚΙΝ. ΛΕΥΚΟΣΑΡΚ. ΝΑΟΥΣ.,White-fleshed Naoussa Peaches,White-fleshed Naoussa Peaches,peach,3303011100,0,EL,Local variety from Naoussa (PDO region).
66272,ΡΟΔΑΚΙΝΑ ΦΑΙΡ ΤΖΙΜ,Fair Jim Peaches,Fair Jim Peaches,peach,3303011100,0,EL,Cultivar name.
66273,ΡΟΔΑΚΙΝΑ ΑΟΥΡΕΛΙΑ,Aurelia Peaches,Aurelia Peaches,peach,3303011100,0,EL,Cultivar name.
66274,ΡΟΔΑΚΙΝΑ ΓΚΛΟΟΥ ΧΕΒΕΝ,Glohaven Peaches,Glohaven Peaches,peach,3303011100,0,EL,Popular yellow-flesh peach.
66275,ΡΟΔΑΚΙΝΑ ΣΠΙΝ ΚΡΕΜ,Spring Crest Peaches,Spring Crest Peaches,peach,3303011100,0,EL,"Likely ""Spring Crest"" (transliterated)."
66276,ΡΟΔΑΚΙΝΑ ΩΓΚΟΣΤ ΣΑΝΙ,August Sunny Peaches,August Sunny Peaches,peach,3303011100,0,EL,Late season variety.
66277,ΡΟΔΑΚΙΝΑ ΣΑΝ ΡΕΝΤ,Sun Red Peaches,Sun Red Peaches,peach,3303011100,0,EL,"Cultivar name (often nectarines, but listed as peach)."
66278,ΡΟΔΑΚΙΝΑ Ο ΧΕΝΡΙ,O'Henry Peaches,O'Henry Peaches,peach,3303011100,0,EL,Famous late-season yellow-flesh peach.
66279,ΡΟΔΑΚΙΝΑ ΠΡΟΦΗΤΗΣ ΗΛΙΑΣ,Profitis Ilias Peaches,Profitis Ilias Peaches,peach,3303011100,0,EL,Local Greek variety named after the location.
66280,ΡΟΔΑΚΙΝΑ ΡΟΥΑΓΙΑΛ ΓΚΛΟΡΙ,Royal Glory Peaches,Royal Glory Peaches,peach,3303011100,0,EL,High-color yellow-flesh variety.
66281,ΡΟΔΑΚΙΝ. ΣΟΥΠΕΡ ΓΚΟΛΝΤΕΝ ΚΡΕΣΤ,Super Golden Crest Peaches,Super Golden Crest Peaches,peach,3303011100,0,EL,Cultivar name.
66282,ΡΟΔΑΚΙΝΑ ΛΕΥΚΟ ΒΕΡΜΙΟΥ,Vermio White Peaches,Vermio White Peaches,peach,3303011100,0,EL,White-fleshed variety from Mount Vermio.
66283,ΡΟΔΑΚΙΝΑ ΤΟΠΑΪΤ,Topaz Peaches,Topaz Peaches,peach,3303011100,0,EL,"Likely ""Topaz"" variety."
66284,ΡΟΔΑΚΙΝΑ ΣΠΡΙΝΓΚ ΦΛΑΟΥΕΡ,Spring Flower Peaches,Spring Flower Peaches,peach,3303011100,0,EL,Cultivar name.
66285,ΡΟΔΑΚΙΝΑ ΕΪΠΡΙΛ ΜΕΪ,April May Peaches,April May Peaches,peach,3303011100,0,EL,Very early variety.
66286,ΡΟΔΑΚΙΝΑ ΕΡΛΥ ΡΕΝΤ ΦΡΙ,Early Red Free Peaches,Early Red Free Peaches,peach,3303011100,0,EL,Cultivar name.
66287,ΡΟΔΑΚΙΝΑ ΚΡΕΣΤ ΧΕΪ,Cresthaven Peaches,Cresthaven Peaches,peach,3303011100,0,EL,Standard late-season yellow peach.
66288,ΡΟΔΑΚΙΝΑ ΑΡΜ ΚΡΕΣΤ,Armcrest Peaches,Armcrest Peaches,peach,3303011100,0,EL,Cultivar name.
66289,ΡΟΔΑΚΙΝΑ ΛΕΥΚΟ ΡΕΝΤ ΧΑΒΕΝ,White Redhaven Peaches,White Redhaven Peaches,peach,3303011100,0,EL,White-fleshed mutation of Redhaven.
66290,ΡΟΔΑΚΙΝΑ ΝΙΡΙΝΙΑ,Nirinia Peaches,Nirinia Peaches,peach,3303011100,0,EL,Cultivar name.
66291,ΡΟΔΑΚΙΝΑ ΣΑΜΕΡΙΝΓΚ,Summering Peaches,Summering Peaches,peach,3303011100,0,EL,Cultivar name.
66292,ΡΟΔΑΚΙΝΑ ΑΛΙΓΚΕΝ,Alleghan Peaches,Alleghan Peaches,peach,3303011100,0,EL,Cultivar name.
66293,ΡΟΔΑΚΙΝΑ ΣΤΑΡ ΛΑΪΤ,Starlight Peaches,Starlight Peaches,peach,3303011100,0,EL,Cultivar name.
66294,ΡΟΔΑΚΙΝΑ ΧΑΛΕΒΑ,Halehaven Peaches,Halehaven Peaches,peach,3303011100,0,EL,"Likely ""Halehaven"" (transliterated)."
66295,ΡΟΔΑΚΙΝΑ ΚΙΝ-ΚΑΡ,Kin-Kar Peaches,Kin-Kar Peaches,peach,3303011100,0,EL,Cultivar name.
66296,ΡΟΔΑΚΙΝΑ ΦΛΕΪΜ ΚΡΕΣΤ,Flamecrest Peaches,Flamecrest Peaches,peach,3303011100,0,EL,Yellow-flesh variety.
66297,ΡΟΔΑΚΙΝΑ ΡΟΥΑΓΙΑΛ ΤΖΙΜ,Royal Jim Peaches,Royal Jim Peaches,peach,3303011100,0,EL,Late-season variety.
66298,ΡΟΔΑΚΙΝΑ ΣΥΜΦΩΝΙΑ,Sinfonia Peaches,Sinfonia Peaches,peach,3303011100,0,EL,"""Sinfonia"" cultivar."
66299,ΡΟΔΑΚΙΝΑ ΜΑΡΙΑ ΓΚΛΟΡΙΑ,Maria Gloria Peaches,Maria Gloria Peaches,peach,3303011100,0,EL,Cultivar name.
66300,ΡΟΔΑΚΙΝΑ ΕΡΛ ΓΚΡΑΝΤ ΛΕΪΝΤΥ,Earl Grand Lady Peaches,Earl Grand Lady Peaches,peach,3303011100,0,EL,Cultivar name.
66301,ΡΟΔΑΚΙΝΑ ΓΟΥΑΪΤ ΛΕΪΝΤΥ,White Lady Peaches,White Lady Peaches,peach,3303011100,0,EL,Popular white-fleshed variety.
66302,ΡΟΔΑΚΙΝΑ ΣΑΝ ΛΑΪΦ,Sun Life Peaches,Sun Life Peaches,peach,3303011100,0,EL,Cultivar name.
66303,ΡΟΔΑΚΙΝΑ ΕΤΟΥΑΛ,Etoile Peaches,Etoile Peaches,peach,3303011100,0,EL,"French origin variety (""Star"")."
66304,ΡΟΔΑΚΙΝΑ ΡΕΝΤ ΛΕΪΝΤΥ,Red Lady Peaches,Red Lady Peaches,peach,3303011100,0,EL,Cultivar name.
66305,ΡΟΔΑΚΙΝΑ ΦΡΑΝΣΟΥΑ,Francois Peaches,Francois Peaches,peach,3303011100,0,EL,Cultivar name.
66306,ΡΟΔΑΚΙΝΑ ΡΕΝΤ ΜΠΟΥΛΕΤ,Red Bullet Peaches,Red Bullet Peaches,peach,3303011100,0,EL,Cultivar name.
66307,ΡΟΔΑΚΙΝΑ ΡΙΤΣΙ ΜΕΪ,Rich May Peaches,Rich May Peaches,peach,3303011100,0,EL,Very early variety.
66308,ΡΟΔΑΚΙΝΑ ΚΟΥΪΝ ΚΡΕΣΤ,Queen Crest Peaches,Queen Crest Peaches,peach,3303011100,0,EL,Early yellow-flesh variety.
66309,ΡΟΔΑΚΙΝΑ ΡΟΥΜΠΙΡΙΤΣ,Rubirich Peaches,Rubirich Peaches,peach,3303011100,0,EL,Cultivar name.
66310,ΡΟΔΑΚΙΝΑ ΚΙΝΕΖΙΚΑ,Chinese Peaches,Chinese Peaches,peach,3303011100,0,EL,"Generic name, possibly referring to flat peaches."
66311,ΡΟΔΑΚΙΝΑ RICH LADY,Rich Lady Peaches,Rich Lady Peaches,peach,3303011100,0,EL,Yellow-flesh variety.
66312,ΡΟΔΑΚΙΝΑ ΛΕΜΟΝΑΤΑ,Lemonata Peaches,Lemonata Peaches,peach,3303011100,0,EL,Greek variety (Lemon-like yellow flesh).
66313,ΡΟΔΑΚΙΝΑ ΓΚΛΑΝΤΙΣ,Gladis Peaches,Gladis Peaches,peach,3303011100,0,EL,Cultivar name.
66315,ΡΟΔΑΚΙΝΑ TSUNAMI,Tsunami Peaches,Tsunami Peaches,peach,3303011100,0,EL,Early season cultivar.
66316,ΡΟΔΑΚΙΝΑ RUBISTA,Rubista Peaches,Rubista Peaches,peach,3303011100,0,EL,Cultivar name.
66338,ΡΟΔΑΚΙΝΑ ΒΙΣΤΑ ΡΙΤΣ,Vista Rich Peaches,Vista Rich Peaches,peach,3303011100,0,EL,Cultivar name.
66339,ΡΟΔΑΚΙΝΑ ΓΚΡΙΣΠΣΟΝ ΛΕΙΝΤΗ,Crispino Lady Peaches,Crispino Lady Peaches,peach,3303011100,0,EL,"Likely ""Crispino Lady""."
66340,ΡΟΔΑΚΙΝΑ ΕΡΛΙ ΜΕΙ,Early May Peaches,Early May Peaches,peach,3303011100,0,EL,Early variety.
66341,ΡΟΔΑΚΙΝΑ ΕΡΛΙ ΡΙΤΣ,Early Rich Peaches,Early Rich Peaches,peach,3303011100,0,EL,Cultivar name.
66342,ΡΟΔΑΚΙΝΑ ΗΡΑΚΛΗΣ,Iraklis (Hercules) Peaches,Iraklis (Hercules) Peaches,peach,3303011100,0,EL,Greek variety name.
66343,ΡΟΔΑΚΙΝΑ ΚΕΒΙΝΑ,Kevina Peaches,Kevina Peaches,peach,3303011100,0,EL,Cultivar name.
66344,ΡΟΔΑΚΙΝΑ ΛΟΛΙΤΑ,Lolita Peaches,Lolita Peaches,peach,3303011100,0,EL,Cultivar name.
66345,ΡΟΔΑΚΙΝΑ ΜΑΟΥΡΑ,Maura Peaches,Maura Peaches,peach,3303011100,0,EL,Cultivar name.
66346,ΡΟΔΑΚΙΝΑ ΜΑΡΑΘΟΝ,Marathon Peaches,Marathon Peaches,peach,3303011100,0,EL,Cultivar name.
66347,ΡΟΔΑΚΙΝΑ ΜΑΡΙΑ ΜΑΡΘΑ,Maria Martha Peaches,Maria Martha Peaches,peach,3303011100,0,EL,Cultivar name.
66348,ΡΟΔΑΚΙΝΑ ΜΠΟΡΝΤΟ,Bordeaux Peaches,Bordeaux Peaches,peach,3303011100,0,EL,Likely referring to the color or origin.
66349,ΡΟΔΑΚΙΝΑ ΜΠΡΙΤΝΕΙ ΛΕΙΝ,Britney Lane Peaches,Britney Lane Peaches,peach,3303011100,0,EL,Cultivar name.
66350,ΡΟΔΑΚΙΝΑ ΟΚΤΑΒΙΑ,Octavia Peaches,Octavia Peaches,peach,3303011100,0,EL,Yellow-flesh cultivar.
66352,ΡΟΔΑΚΙΝΑ ΠΑΤΤΥ,Patty Peaches,Patty Peaches,peach,3303011100,0,EL,Cultivar name.
66353,ΡΟΔΑΚΙΝΑ ΡΕΤ ΒΑΙΛΕΡ,Red Wyaler Peaches,Red Wyaler Peaches,peach,3303011100,0,EL,"Likely ""Red Wyaler"" (transliterated)."
66354,ΡΟΔΑΚΙΝΑ ΡΟΥΑΓΙΑΛ ΛΙ,Royal Lee Peaches,Royal Lee Peaches,peach,3303011100,0,EL,Cultivar name.
66355,ΡΟΔΑΚΙΝΑ ΡΟΥΑΓΙΑΛ ΜΑΝΤΖΕΣΤΙΚ,Royal Majestic Peaches,Royal Majestic Peaches,peach,3303011100,0,EL,Popular mid-season variety.
66356,ΡΟΔΑΚΙΝΑ ΡΟΥΑΓΙΑΛ ΣΑΜΕΡ,Royal Summer Peaches,Royal Summer Peaches,peach,3303011100,0,EL,High-quality yellow peach.
66357,ΡΟΔΑΚΙΝΑ ΡΟΥΑΓΙΑΛ ΤΑΙΜ,Royal Time Peaches,Royal Time Peaches,peach,3303011100,0,EL,Cultivar name.
66358,ΡΟΔΑΚΙΝΑ ΡΟΥΑΓΙΑΛ ΤΖΕΜ,Royal Gem Peaches,Royal Gem Peaches,peach,3303011100,0,EL,Early-season cultivar.
66359,ΡΟΔΑΚΙΝΑ ΣΟΥΙΤ ΝΤΡΙΜ,Sweet Dream Peaches,Sweet Dream Peaches,peach,3303011100,0,EL,Yellow-flesh variety.
66360,ΡΟΔΑΚΙΝΑ ΣΟΥΙΤ ΣΚΑΡΛΕΤ,Sweet Scarlet Peaches,Sweet Scarlet Peaches,peach,3303011100,0,EL,Cultivar name.
66361,ΡΟΔΑΚΙΝΑ ΤΑΡΝΤΥ ΜΠΕΛ,Tardy Belle Peaches,Tardy Belle Peaches,peach,3303011100,0,EL,Late-season variety.
66362,ΡΟΔΑΚΙΝΑ ΤΕΙΣΤΥ ΡΕΝΤ,Tasty Red Peaches,Tasty Red Peaches,peach,3303011100,0,EL,Cultivar name.
66363,ΡΟΔΑΚΙΝΑ ΤΖΑΙΑΝΤ,Giant Peaches,Giant Peaches,peach,3303011100,0,EL,"Likely referring to size or ""Giant"" cultivar."
66374,ΡΟΔΑΚΙΝΑ SWEET SCARLET,Sweet Scarlet Peaches,Sweet Scarlet Peaches,peach,3303011100,0,EL,(Duplicate in English script).
66382,ΡΟΔΑΚΙΝΑ RED STAR,Red Star Peaches,Red Star Peaches,peach,3303011100,0,EL,Cultivar name.
66383,ΡΟΔΑΚΙΝΑ SUMMER LADY,Summer Lady Peaches,Summer Lady Peaches,peach,3303011100,0,EL,Well-known yellow-flesh variety.
66392,ΡΟΔΑΚΙΝΑ ROSA DEL WEST,Rosa del West Peaches,Rosa del West Peaches,peach,3303011100,0,EL,Italian origin variety.
66393,ΡΟΔΑΚΙΝΑ SAGITTARIA,Sagittaria Peaches,Sagittaria Peaches,peach,3303011100,0,EL,Cultivar name.
66394,ΡΟΔΑΚΙΝΑ PRO511 (VICO),PRO 511 (Vico) Peaches,PRO 511 (Vico) Peaches,peach,3303011100,0,EL,Technical breeder code/name.
66395,ΡΟΔΑΚΙΝΑ PRO_513 (SEGRE),PRO 513 (Segre) Peaches,PRO 513 (Segre) Peaches,peach,3303011100,0,EL,Technical breeder code/name.
66396,ΡΟΔΑΚΙΝΑ PRO_C_17 (SILOS),PRO C 17 (Silos) Peaches,PRO C 17 (Silos) Peaches,peach,3303011100,0,EL,Technical breeder code/name.
