,crop_code,crop_name,EC_trans_n,EC_hcat_n,EC_hcat_c,mixed_crops,country_code
10364,310,"Lini, šķiedras",Linen fibers,flax_linen,3301060701.0,0,LV
10365,831,"Lopbarības bietes, cukurbietes",Fodder beet sugar beet,mangelwurzel_fodder_beet,3301290400.0,0,LV
10366,726,Lucerna,Lucerne,alfalfa_lucerne,3301090301.0,0,LV
10367,430,"Lupīna (saldā jeb dzeltenā, baltā, šaurlapu)",Lupine (sweet or yellow white narrow leaf),sweet_lupins,3301020700.0,0,LV
10368,641,Miežabrālis,Reed canary grass,canary_seed_canaryseed,3301011400.0,0,LV
10369,133,Mieži vasaras ar stiebrzāļu vai tauriņziežu pasēju,Barley summer with grass or legume sowing,spring_barley_with_undersowing,3301320402.0,1,LV
10370,131,"Mieži, vasaras",Barley summer,spring_barley,3301010402.0,0,LV
10371,132,"Mieži, ziemas",Barley winter,winter_barley,3301010401.0,0,LV
10372,879,Mārdadzis,Marian Thistles,marian_thistles,3301061300.0,0,LV
10373,863,Mārrutki,Horseradish,horseradish,3301210400.0,0,LV
10374,737,"Niedru auzene, sēklas ieguvei",Reed fescue for seed production,festuca_fescue,3301090202.0,0,LV
10375,867,Paprika,Paprika,bell_pepper_paprika,3301300100.0,0,LV
10376,610,Papuve,Idle land,fallow_land_not_crop,3301110000.0,0,LV
10377,874,Parastās dilles,Common dill,anethum_dill,3301061203.0,0,LV
10378,859,Parastās jeb dārza pupiņas,Ordinary or garden beans,beans,3301020100.0,0,LV
10379,855,Pastinaks,Parsnips,parsnips,3301290500.0,0,LV
10380,914,Plūmes,Plums,plums,3303011300.0,0,LV
10381,915,Plūškoks,Elderberry,elder_elderberry,3303080400.0,0,LV
10382,849,Puravi,leek,leek,3301220300.0,0,LV
10383,873,"Pārējie citur neminētie kultūraugi, sēti kā kultūraugu maisījums aramzemē",Other crops not elsewhere specified sown as a mixture of crops on arable land,mixed_cropping,3301320000.0,1,LV
10384,872,"Pārējie kultūraugi, sēti tīrsējā aramzemē",Other crops sown on pure arable land,other_arable_land_crops,3301990000.0,0,LV
10385,854,Pētersīļi,Parsley,parsley,3301061227.0,0,LV
10386,732,"Pļavas auzene, sēklas ieguvei",Meadow fescue for seed production,festuca_fescue,3301090202.0,0,LV
10387,738,"Pļavas skarene, sēklas ieguvei",Meadow fescue for seed production,festuca_fescue,3301090202.0,0,LV
10388,731,"Pļavas timotiņš, sēklas ieguvei",Meadow timothy for seed production,timothy,3301090209.0,0,LV
10389,861,Rabarberi,Rhubarb,rhubarb,3301230000.0,0,LV
10390,728,Ragainais vanagnadziņš,,vetches,3301090305.0,0,LV
10391,211,"Rapsis, vasaras",Rape summer,summer_rapeseed_rape,3301060403.0,0,LV
10392,212,"Rapsis, ziemas",Rape winter,winter_rapeseed_rape,3301060401.0,0,LV
10393,853,Redīsi un melnie rutki,Radish and black radish,radish,3301290600.0,3,LV
10394,213,"Ripsis, vasaras","Rapeseed, summer",spring_turnip_rape,3301210702.0,0,LV
10395,214,"Ripsis, ziemas",Rapeseed winter,winter_turnip_rape,3301210701.0,0,LV
10396,121,Rudzi,Rye,rye,3301010300.0,0,LV
10397,122,"Rudzi, Kaupo šķirnes",Rye Kaupo varieties,rye,3301010300.0,0,LV
10398,122,"Rudzi, populācijas šķirnes, t. sk. ‘Kaupo’","Rye, population varieties, t. see 'Hoarding'",rye,3301010300.0,0,LV
10399,123,"Rudzu populācijas šķirnes, izņemot ‘Kaupo’",Rye population varieties other than Kaupo,rye,3301010300.0,0,LV
10400,932,Saldie un skābie ķirši,Sweet and sour cherries,cherry_cherries,3303010400.0,3,LV
10401,864,Salāti,Salads,salads_lettuce_leaf_vegetables,3301310000.0,0,LV
10402,723,Sarkanais āboliņš,Red clover,clover,3301090303.0,0,LV
10403,735,"Sarkanā auzene, sēklas ieguvei",Red fescue for seed production,festuca_fescue,3301090202.0,0,LV
10404,933,Sarkanās un baltās jāņogas,Red and white currants,currants,3303020600.0,3,LV
10405,938,Sausserdis,Honeysuckle,honeysuckle,3303080500.0,0,LV
10406,852,Selerijas,Celery,celery,3301250000.0,0,LV
10407,215,Sinepe,Mustard,mustard,3301210100.0,0,LV
10408,216,Sinepe ar tauriņziežu pasēju,Mustard with undersown legumes,mustard_with_legumes,3301091801.0,1,LV
10409,216,Sinepes ar tauriņziežu pasēju,Mustard with legume paste,mustard_with_legumes,3301091801.0,1,LV
10410,860,Skābenes,Sorrel,sorrel,3301310700.0,0,LV
10411,919,Smiltsērkšķis,Sea buckthorn,hippophae_sea_buckthorns_seaberry,3303020800.0,0,LV
10412,443,Soja,Soybeans,soy_soybeans,3301160000.0,0,LV
10413,869,Sparģeļi,Asparagus,asparagus,3301200000.0,0,LV
10414,115,"Speltas kvieši, vasaras",Spelt summer,spring_spelt,3301011002.0,0,LV
10415,116,"Speltas kvieši, ziemas","Spelt wheat, winter",winter_spelt,3301011001.0,0,LV
10416,862,Spināti,Spinach,spinach,3301310800.0,0,LV
10417,877,Sējas koriandrs jeb kinza,Sowing coriander or kinza,coriander,3301061215.0,0,LV
10418,821,Sēklas kartupeļi,Seed potatoes,potatoes,3301030000.0,0,LV
10419,846,"Sīpoli, šalotes sīpoli, maurloki, lielloku sīpoli un batūni",Onions shallots chives shallots and trampolines,alliums,3301220000.0,3,LV
10420,826,Tomāti,Tomatoes,tomato,3301280000.0,0,LV
10421,865,Topinambūri,Jerusalem artichokes,topinambur_jerusalem_artichoke,3301180000.0,0,LV
10422,152,Tritikāle vasaras ar stiebrzāļu vai tauriņziežu pasēju,Summer triticale with grass or legume sowing,spring_triticale_with_undersowing,3301320702.0,1,LV
10423,150,"Tritikāle, vasaras",Triticale summer,spring_triticale,3301010802.0,0,LV
10424,151,"Tritikāle, ziemas",Triticale winter,winter_triticale,3301010801.0,0,LV
10425,922,Upenes,Blackcurrant,blackcurrant_cassis,3303020300.0,0,LV
10426,935,Vīnogas,Grapes,vineyards_wine_vine_rebland_grapes,3303060000.0,0,LV
10427,858,"Vīģlapu, lielaugļu, muskata ķirbji",Fig leaves large fruits nutmeg,fig,3303010600.0,0,LV
10428,441,"Vīķi, vasaras",Vetches summer,vetches,3301090305.0,0,LV
10429,442,"Vīķi, ziemas",Vetches winter,vetches,3301090305.0,0,LV
10430,926,Zemenes,Strawberry,strawberries,3301130000.0,0,LV
10431,842,Ziedkāposti,Cauliflower,cauliflower,3301210204.0,0,LV
10432,420,Zirņi,Peas,peas,3301020600.0,0,LV
10433,911,Ābeles,Apples,apples,3303010200.0,0,LV
10434,884,Ārstniecības gurķene,Borage,borage,3301061209.0,0,LV
10435,927,Ērkšķogas,Gooseberries,gooseberry_gooseberries_cranberries,3303020700.0,0,LV
10436,878,Ķimene,caraway,caraway,3301061211.0,0,LV
10437,847,Ķiploki,Garlic,garlic,3301220200.0,0,LV
10438,612,Zaļmēslojuma augu papuve,Green manure plant fallow,other_plants_harvested_green,3301099900.0,0,LV
10439,154,"Tritikāle, ziemas ar stiebrzāļu pasēju vai tauriņziežu pasēju","Triticale, winter with grass or legume crop",winter_triticale_with_undersowing,3301320701.0,1,LV
10440,430,"Lupīna (saldās jeb dzeltenās, baltās, šaurlapu)","Lupin (sweet or yellow, white, narrow-leaved)",sweet_lupins,3301020700.0,0,LV
10441,447,"Graudaugu un vīķu maisījums, kurā vīķi > 50 %","Mixture of cereals and vetches, with > 50 % of vetches",cereal_legume_mix,3301091200.0,1,LV
10442,446,"Graudaugu un zirņu maisījums, kurā zirņi > 50 %, ar stiebrzāļu vai tauriņziežu pasēju","Mixture of cereals and peas, peas > 50 %, with grass or leguminous legume undergrowth",cereal_legume_mix,3301091200.0,1,LV
10443,215,"Sinepe, tostarp baltā sinepe","Mustard, including white mustard",mustard,3301210100.0,0,LV
10444,645,Kārkli,Willow,willows_osiers,3306080000.0,0,LV
10445,124,"Rudzi, ar stiebrzāļu pasēju vai tauriņziežu pasēju","Rye, with grass or legume undergrowth",rye_with_undersowing,3301320600.0,1,LV
10446,940,"Nektāraugi savstarpējos maisījumos vai citur neminētie nektāraugi (t.sk. zilā kāpnīte, malva, izops, mātere, gurķumētra, salvija, citronmētra, tauksakne, raudene)","Nectar plants in mixtures or nectar plants not otherwise specified (including blue spurge, mallow, hyssop, motherwort, borage, sage, lemon mint, greasewood, oregano)",field_margins_buffer_strips_flowering_areas,3310100000.0,7,LV
10447,887,Muskata ķirbis,Muscadine pumpkin,pumpkin_squash_gourd,3301140400.0,0,LV
10448,930,"Citi kultivēti nektāraugi (ežziede, biškrēsliņš, pūķgalve, melisa (citronmētra, citronmelisa), daglītis, dedestiņa, kaķumētra, rudzupuķe)","Other cultivated nectar plants (echinacea, bee-rush, dragonhead, lemon balm, lemon balm, dogwood, hemlock, catmint, cornflower)",field_margins_buffer_strips_flowering_areas,3310100000.0,0,LV
10449,848,"Garšaugi un kultivēti ārstniecības augi (fenhelis, baziliks, timiāns, estragons, anīss, majorāns, oregano jeb raudene, salvija, izops, piparmētra, pupumētra, vērmele, lofants, naktssvece, deviņvīru spēks, ābolmētra, citronmelisa, tauksakne, ehinācija, ārstniecības lupstājs, dižzirdzene, raspodiņš, sirds mātere)","Herbs and cultivated medicinal plants (fennel, basil, thyme, tarragon, anise, marjoram, oregano or oregano, sage, hyssop, mint, spearmint, spearmint, wormwood, lofant, nightshade, nightshade, applemint, lemon balm, lemon balm, greasewood, echinacea, herb ragwort, beech, dewdrop, heart motherwort)",aromatic_medicinal_culinary_plants_spices_herbs,3301061200.0,0,LV
10450,857,"Dārza ķirbis, cukīni, kabači, patisoni","Garden pumpkin, courgettes, courgettes, patisons",pumpkin_squash_gourd,3301140400.0,0,LV
10451,117,"Kvieši, ziemas ar stiebrzāļu pasēju vai tauriņziežu pasēju",Winter wheat with undersown grasses or legumes,winter_common_soft_wheat_with_undersowing,3301320201.0,1,LV
10452,471,"Vīķi, vasaras sēklas ieguvei","Vetch, for summer seed",vetches,3301090305.0,0,LV
10453,472,"Vīķi, ziemas sēklas ieguvei","Vetch, for winter seed production",vetches,3301090305.0,0,LV
10454,952,Citur neminēti ilggadīgie stādījumi ēdamo augļu un ogu ieguvei,"Perennial crops for edible fruit and berries, not elsewhere specified",other_permanent_crops_plantations,3303990000.0,3,LV
10455,421,Zirņi ar stiebrzāļu pasēju vai tauriņziežu pasēju,Peas under grass or legume crops,peas,3301020600.0,0,LV
10456,886,Lielaugļu ķirbis,Butternut squash,pumpkin_squash_gourd,3301140400.0,0,LV
10457,960,Saulespuķe,Sunflower,sunflower,3301060500.0,0,LV
10458,125,"Rudzi, populācijas šķirnes, t.sk. ‘Kaupo’ ar stiebrzāļu pasēju vai tauriņziežu pasēju","Rye, varieties of the population, including 'Kaupo' with grass or legume undergrowth",rye_with_undersowing,3301320600.0,1,LV
10459,773,Sarkanais āboliņš sēklas ieguvei,Red clover for seed production,clover,3301090303.0,0,LV
10460,774,Baltais āboliņš sēklas ieguvei,White clover for seed production,clover,3301090303.0,0,LV
10461,781,Inkarnāta āboliņš,Incarnate clover,clover,3301090303.0,0,LV
10462,135,"Mieži, ziemas ar stiebrzāļu pasēju vai tauriņziežu pasēju","Barley, winter with grass or butterfly crop",winter_barley_with_undersowing,3301320401.0,1,LV
10463,411,Pupas ar stiebrzāļu pasēju vai tauriņziežu pasēju,Beans with grass or legume undergrowth,legume_grass_mix,3301090500.0,1,LV
10464,889,"Kumelīte, vasaras","Chamomile, spring",chamomile,3301061213.0,0,LV
10465,118,"Speltas kvieši, vasaras ar stiebrzāļu pasēju vai tauriņziežu pasēju","Spelt, spring with grass or legume",spring_spelt_with_undersowing,3301320802.0,1,LV
10466,777,Austrumu galega sēklas ieguvei,Eastern galega for seed production,galega,3301081900.0,0,LV
10467,890,"Kumelīte, ziemas","Chamomile, winter",chamomile,3301061213.0,0,LV
10468,880,Sierāboliņš,Cheese clover,clover,3301090303.0,0,LV
10469,776,Lucerna sēklas ieguvei,Lucerne for seed production,alfalfa_lucerne,3301090301.0,0,LV
10470,775,Bastarda āboliņš sēklas ieguvei,Bastard clover for seed production,clover,3301090303.0,0,LV
10471,779,Amoliņš sēklas ieguvei,Clover for seed production,melilot,3301090304.0,0,LV
10472,119,"Speltas kvieši, ziemas ar stiebrzāļu pasēju vai tauriņziežu pasēju","Spelt, winter with grass or legume undergrowth",winter_spelt_with_undersowing,3301320801.0,1,LV
10473,784,Esparsete sēklas ieguvei,Esparsete for seed production,esparsette_onobrychis,3301020300.0,0,LV
10474,411,Pupas ar stiebrzāļu pasēju vai tauriņziežu pasēju  ,Beans with grass or legume crops  ,beans_with_undersown_legumes,3301321100.0,1,LV
10475,2025,"Aardappelen, bestrijdingsmaatregel AM",Potatoes AM . control measure,potatoes,3301030000.0,0,NL
10476,1911,"Aardappelen, cons. op kleigrond (vroeg, loofver voor 15-07)","Potatoes, cons. on clay soil (early, leaves before 15-07)",early_season_potatoes,3301030100.0,0,NL
10477,1912,"Aardappelen, cons. op zand/veen (vroeg, loofver voor 15-07)","Potatoes, cons. on sand/peat (early, leaves before 15-07)",early_season_potatoes,3301030100.0,0,NL
10478,2014,"Aardappelen, consumptie",Potatoes consumption,potatoes,3301030000.0,0,NL
10479,2951,"Aardappelen, consumptie op klei/lössgrond","Potatoes, consumption on clay/loess soil",potatoes,3301030000.0,0,NL
10480,,"Aardappelen, consumptie op klei/lssgrond","Potatoes, consumption on clay/lss soil",potatoes,3301030000.0,0,NL
10481,1909,"Aardappelen, consumptie- op kleigrond","Potatoes, consumption on clay soil",potatoes,3301030000.0,0,NL
10482,3792,"Aardappelen, consumptie op zand/veengrond","potatoes, starch",potatoes,3301030000.0,0,NL
10483,1910,"Aardappelen, consumptie- op zand-/veengrond","Potatoes, consumption on sandy/peat soil",potatoes,3301030000.0,0,NL
10484,2015,"Aardappelen, poot NAK",Potatoes seen NAK,potatoes,3301030000.0,0,NL
10485,1926,"Aardappelen, poot op klei, uitgroeiteelt (loofver na 15-08)","Potatoes, plant on clay, outgrowth (leaves after 15-08)",late_season_potatoes,3301030200.0,0,NL
10486,,"Aardappelen, poot op klei/lössgrond","Potatoes, plant on clay/loess soil",potatoes,3301030000.0,0,NL
10487,3730,"Aardappelen, poot op klei/lössgrond (NAK)","Potatoes, plant on clay/loess soil (NAK)",potatoes,3301030000.0,0,NL
10488,,"Aardappelen, poot op klei/lssgrond (NAK)","Potatoes, seed on clay/lss soil (NAK)",potatoes,3301030000.0,0,NL
10489,1927,"Aardappelen, poot op zand/veen, uitgroei (loofver na 15-08)","Potatoes, plant on clay, outgrowth (leaves after 15-08)",late_season_potatoes,3301030200.0,0,NL
10490,,"Aardappelen, poot op zand/veengrond","Potatoes, plant on sand/peat soil",potatoes,3301030000.0,0,NL
10491,3731,"Aardappelen, poot op zand/veengrond (NAK)","Potatoes, seed on sand/peat soil (NAK)",potatoes,3301030000.0,0,NL
10492,2016,"Aardappelen, poot TBM",Potatoes seed TBM,potatoes,3301030000.0,0,NL
10493,,"Aardappelen, zetmeel",Starch potatoes,potatoes,3301030000.0,0,NL
10494,2017,"Aardappelen, zetmeel",Potatoes starch,potatoes,3301030000.0,0,NL
10495,1934,"Aardappelen, zetmeel-","Potatoes, starch",potatoes,3301030000.0,0,NL
10496,3732,"Aardappelen, zetmeel (incl. TBM-pootgoed)","Potatoes, starch (incl. TBM seed potatoes)",potatoes,3301030000.0,0,NL
10497,859,"Aardappelen, zetmeel geleverd aan buitenland","Potatoes, starch delivered abroad",potatoes,3301030000.0,0,NL
10498,1935,"Aardappelen, zetmeel- TBM pootgoed","Potatoes, starch TBM seed potatoes",potatoes,3301030000.0,0,NL
10499,1928,"Aardappelrassen, poot- op kleigrond","Potato varieties, seed on clay soil",potatoes,3301030000.0,0,NL
10500,1929,"Aardappelrassen, poot- op zand-/veengrond","Potato varieties, seed on sandy/peat soil",potatoes,3301030000.0,0,NL
10501,2706,"Aardbeien op stellingen, productie",Strawberries on racks production,strawberries,3301130000.0,0,NL
10502,2704,"Aardbeien op stellingen, vermeerdering",Strawberries on racks propagation,strawberries,3301130000.0,0,NL
10503,2705,"Aardbeien op stellingen, wachtbed",Strawberries on racks waiting bed,strawberries,3301130000.0,0,NL
10504,2707,"Aardbeien op stellingen, zaden en opkweekmateriaal",Strawberries on racks seeds and propagation material,strawberries,3301130000.0,0,NL
10505,2702,"Aardbeien open grond, productie",Strawberries open ground production,strawberries,3301130000.0,0,NL
10506,2700,"Aardbeien open grond, vermeerdering",Strawberries open ground propagation,strawberries,3301130000.0,0,NL
10507,2701,"Aardbeien open grond, wachtbed",Strawberry open ground waiting bed,strawberries,3301130000.0,0,NL
10508,2703,"Aardbeien open grond, zaden en opkweekmateriaal",Strawberries open ground seeds and propagation material,strawberries,3301130000.0,0,NL
10509,1949,Aardperen,Topinambur,topinambur_jerusalem_artichoke,3301180000.0,0,NL
10510,,Adonis,Adonis,adonis,3301080100.0,0,NL
10511,1045,Adonis,Adonis,adonis,3301080100.0,0,NL
10512,1926,Agrarisch natuurmengsel,Agricultural nature mixture,environmental_protection,3311000000.0,0,NL
10513,1007,"Amaryllis, bloembollen en -knollen",Amaryllis flower bulbs and tubers,flowers_ornamental_plants,3301080000.0,0,NL
10514,995,"Amaryllis, droogbloemen","Amaryllis, dried flowers",flowers_ornamental_plants,3301080000.0,0,NL
10515,994,"Amaryllis, overige bloemkwekerijgewassen",Amaryllis other flower nursery crops,flowers_ornamental_plants,3301080000.0,0,NL
10516,2708,"Andijvie, productie",Endive production,endive,3301310300.0,0,NL
10517,2709,"Andijvie, zaden en opkweekmateriaal",Endive seeds and propagation material,endive,3301310300.0,0,NL
10518,1042,"Angelica, productie",Angelica production,angelica,3301061204.0,0,NL
10519,1043,"Angelica, zaden en opkweekmateriaal","Angelica, seeds and propagation material",angelica,3301061204.0,0,NL
10520,,Appelen. Aangeplant lopende seizoen.,Apples. Planted current season.,apples,3303010200.0,0,NL
10521,,Appelen. Aangeplant voorafgaande aan lopende seizoen.,apples. Planted prior to current season.,apples,3303010200.0,0,NL
10522,1095,Appels. Aangeplant lopende seizoen.,Apples. Planted current season.,apples,3303010200.0,0,NL
10523,1096,Appels. Aangeplant voorafgaande aan lopende seizo*,apples. Planted prior to current season.,apples,3303010200.0,0,NL
10524,1096,Appels. Aangeplant voorafgaande aan lopende seizoen.,apples. Planted prior to current season.,apples,3303010200.0,0,NL
10525,2711,"Asperges, oppervlakte die nog geen productie ople*",Asparagus area that does not yet yield production,asparagus,3301200000.0,0,NL
10526,,"Asperges, oppervlakte die nog geen productie oplevert",Asparagus area that does not yet yield production,asparagus,3301200000.0,0,NL
10527,2710,"Asperges, oppervlakte die productie oplevert",Asparagus area yielding production,asparagus,3301200000.0,0,NL
10528,2712,"Asperges, zaden en opkweekmateriaal",Asparagus seeds and propagation material,asparagus,3301200000.0,0,NL
10529,2731,"Augurk, productie",Pickle production,cucumber_pickle,3301140100.0,0,NL
10530,2732,"Augurk, zaden en opkweekmateriaal",Pickle seeds and propagation material,cucumber_pickle,3301140100.0,0,NL
10531,3501,Beemdlangbloem,meadow fescue,festuca_fescue,3301090202.0,0,NL
10532,6746,"Beemdlangbloem, graszaad","Meadow fescue, grass seed",festuca_fescue,3301090202.0,0,NL
10533,6748,"Beemdlangbloem, groenbemesting, vanggewas","Field meadow flower, green manure, catch crop",temporary_grass,3301090100.0,0,NL
10534,1869,"Bessen, blauwe",Berries blue,blueberry,3303020400.0,0,NL
10535,2325,"Bessen, rode",Berries red,redcurrant,3303021100.0,0,NL
10536,1873,"Bessen, zwarte (opbrengst verwerkt voor verwerken*",Berries black (yield processed for processing industry),blackberry,3303020200.0,0,NL
10537,,"Bessen, zwarte (opbrengst verwerkt voor verwerkende industri","Berries, black (proceeds processed for manufacturing industries",blackberry,3303020200.0,0,NL
10538,,"Bessen, zwarte (opbrengst verwerkt voor verwerkende industrie)",Berries black (yield processed for processing industry),blackberry,3303020200.0,0,NL
10539,6749,Bieslook,Chives,chives,3301220100.0,0,NL
10540,256,"Bieten, suiker-",beets sugar,sugar_beet,3301290700.0,0,NL
10541,257,"Bieten, voeder-",Fodder beets,mangelwurzel_fodder_beet,3301290400.0,0,NL
10542,2651,"Bieten, voeder- (inclusief aardperen)","Beets, fodder (including Jerusalem artichokes)",root_vegetables,3301290000.0,0,NL
10543,3502,Bladkool,cabbage leaf,brassica_oleracea_cabbage,3301210200.0,0,NL
10544,3503,Bladraap,turnip,turnips,3301290800.0,0,NL
10545,3504,Bladrammenas,fodder radish,oil_fodder_radish,3301210600.0,0,NL
10546,1015,"Blauw druifje, bloembollen en -knollen",Grape hyacinth flower bulbs and tubers,flowers_ornamental_plants,3301080000.0,0,NL
10547,1014,"Blauw druifje, droogbloemen",Blue grape dried flowers,flowers_ornamental_plants,3301080000.0,0,NL
10548,1013,"Blauw druifje, overige bloemkwekerijgewassen",Grape hyacinth other flower nursery crops,flowers_ornamental_plants,3301080000.0,0,NL
10549,247,Blauwmaanzaad,Poppy seeds,poppy,3301060600.0,0,NL
10550,176,Bloembollen en - knollen,Flower bulbs and tubers,flowers_ornamental_plants,3301080000.0,0,NL
10551,2713,"Bloemkool, productie","Cauliflower, production",cauliflower,3301210204.0,0,NL
10552,2795,"Bloemkool, winter, productie",Cauliflower winter production,cauliflower,3301210204.0,0,NL
10553,2796,"Bloemkool, winter, zaden en opkweekmateriaal",Cauliflower winter seeds and propagation material,cauliflower,3301210204.0,0,NL
10554,2714,"Bloemkool, zaden en opkweekmateriaal","Cauliflower, seeds and growing material",cauliflower,3301210204.0,0,NL
10555,2797,"Bloemkool, zomer, productie",Cauliflower summer production,cauliflower,3301210204.0,0,NL
10556,2798,"Bloemkool, zomer, zaden en opkweekmateriaal",Cauliflower summer seeds and growing material,cauliflower,3301210204.0,0,NL
10557,175,Bloemkwekerijgewassen (inclusief bloemzaden),Flower nursery crops (including flower seeds),flowers_ornamental_plants,3301080000.0,0,NL
10558,174,Bloemzaden open grond,Flower seeds open ground,flowers_ornamental_plants,3301080000.0,10,NL
10559,3510,Boekweit,Buckwheat,buckwheat,3301150200.0,0,NL
10560,659,Boekweit,Buckwheat,buckwheat,3301150200.0,0,NL
10561,2715,"Boerenkool, productie",Kale production,kale,3301210208.0,0,NL
10562,2716,"Boerenkool, zaden en opkweekmateriaal",Kale seeds and propagation material,kale,3301210208.0,0,NL
10563,2641,Bomenrij (anders dan knotboom),Row of trees (other than pollard willow),tree_lines,3310300000.0,0,NL
10564,2632,Bomenrij en solitaire boom,Row of trees and solitary tree,tree_lines,3310300000.0,0,NL
10565,242,"Bonen, bruine",beans brown,beans,3301020100.0,0,NL
10566,242,"Bonen, bruine-",beans brown,beans,3301020100.0,0,NL
10567,853,"Bonen, tuin- (droog te oogsten) (geen consumptie)",Beans garden (dry harvest) (no consumption),beans,3301020100.0,0,NL
10568,854,"Bonen, tuin- (groen te oogsten)",Beans garden (green to be harvested),beans,3301020100.0,0,NL
10569,311,"Bonen, veld- (onder andere duiven-, paarden-, wie*","Beans, field (including pigeon, horse, who*",beans,3301020100.0,0,NL
10570,,"Bonen, veld- (onder andere duiven-, paarden-, wierbonen)","Field beans (including pigeon beans, horse beans, broad beans)",beans,3301020100.0,0,NL
10571,243,"Bonen, veld-(oa duive-, paarde-, wierbonen)(droog te oogsten","Beans, field (including pigeon, horse, weed beans) (can be harvested dry",beans,3301020100.0,0,NL
10572,7121,"Bonen, witte-",Beans white,beans,3301020100.0,0,NL
10573,2617,Boomgroep,Tree group,tree_lines,3310300000.0,0,NL
10574,229,Boomkwekerij en vaste planten,Tree nursery and perennials,tree_wood_forest,3306000000.0,0,NL
10575,3806,"Boomkwekerijgewassen en vaste planten, open grond","Nursery crops and perennials, open ground",nurseries_nursery,3303070000.0,0,NL
10576,294,"Boomkwekerijgewassen en vaste planten, pot- en containerveld","Nursery crops and perennials, pot and container field",nurseries_nursery,3303070000.0,0,NL
10577,,Bos (SBL-regeling),Forest (SBL scheme),tree_wood_forest,3306000000.0,0,NL
10578,2027,Bos (SBL-regeling),Forest (SBL scheme),tree_wood_forest,3306000000.0,0,NL
10579,662,Bos (SBL-regeling),Forest (SBL scheme),tree_wood_forest,3306000000.0,0,NL
10580,864,Bos (set aside regeling),Forest (set aside arrangement),tree_wood_forest,3306000000.0,0,NL
10581,1067,"Bos- en haagplanten, open grond",Forest and hedge plants open ground,tree_wood_forest,3306000000.0,0,NL
10582,,"Bos- en haagplanten, open grond,","Forest and hedge plants, open ground",tree_wood_forest,3306000000.0,0,NL
10583,1081,"Bos- en haagplanten, pot- en containerveld",Forest and hedge plants pot and container field,tree_wood_forest,3306000000.0,10,NL
10584,,"Bos- en haagplanten, pot- en containerveld,",Forest and hedge plants pot and container field,tree_wood_forest,3306000000.0,0,NL
10585,863,Bos zonder herplantplicht,Forest without replanting obligation,tree_wood_forest,3306000000.0,0,NL
10586,1936,"Bos, blijvend, met herplantplicht",Forest permanent with replanting obligation,tree_wood_forest,3306000000.0,0,NL
10587,863,"Bos, zonder herplantplicht","Forest, without replanting obligation",tree_wood_forest,3306000000.0,0,NL
10588,2642,Bosje,Thicket,tree_wood_forest,3306000000.0,0,NL
10589,2717,"Bospeen, productie",Carrot production,carrots_daucus,3301290300.0,0,NL
10590,2718,"Bospeen, zaden en opkweekmateriaal",Carrots seeds and propagation material,carrots_daucus,3301290300.0,0,NL
10591,2619,Bossingel,Woodland,tree_wood_forest,3306000000.0,0,NL
10592,2623,Bossingel en bosje,Forest and grove,tree_wood_forest,3306000000.0,0,NL
10593,2026,Braak met bos (SBL-regeling na 28 juni 1995),"Clearing the forest (SBL scheme after June 28, 1995)",not_known_and_other,3399000000.0,0,NL
10594,2029,"Braak, natuur-","fallow, natural",fallow_land_not_crop,3301110000.0,0,NL
10595,2327,Bramen,blackberries,blackberry,3303020200.0,0,NL
10596,654,Brandnetel,Nettle,nettles,3301061225.0,0,NL
10597,2719,"Broccoli, productie",Broccoli production,broccoli,3301210202.0,0,NL
10598,2720,"Broccoli, zaden en opkweekmateriaal",Brocoli seeds and growing material,broccoli,3301210202.0,0,NL
10599,,"Brocolli, zaden en opkweekmateriaal",Broccolli seeds and growing material,broccoli,3301210202.0,0,NL
10600,337,"Bufferstrook, rand (inclusief eventuele oevervege*","Buffer strip, edge (including any bankside vegetation*",field_margins_buffer_strips_flowering_areas,3310100000.0,0,NL
10601,,"Bufferstrook, rand (inclusief eventuele oevervegetatie)",Buffer strip edge (including any riparian vegetation),wetland_buffers,3310700000.0,0,NL
10602,1068,"Buxus, open grond",boxwood open ground,shrubberries_shrubs,3303080000.0,10,NL
10603,,"Buxus, open grond,",boxwood open ground,shrubberries_shrubs,3303080000.0,0,NL
10604,1082,"Buxus, pot- en containerveld",Boxwood pot and container field,shrubberries_shrubs,3303080000.0,10,NL
10605,,"Buxus, pot- en containerveld,",Boxwood pot and container field,shrubberries_shrubs,3303080000.0,0,NL
10606,2721,"Chinese kool, productie",Chinese cabbage production,chinese_cabbage,3301210205.0,0,NL
10607,2722,"Chinese kool, zaden en opkweekmateriaal",Chinese cabbage seeds and propagation material,chinese_cabbage,3301210205.0,0,NL
10608,1041,"Chrysant, bloembollen en -knollen","Chrysanthemum, flower bulbs and tubers",chrysanthemum,3301080900.0,0,NL
10609,1040,"Chrysant, droogbloemen","Chrysanthemum, dried flowers",chrysanthemum,3301080900.0,0,NL
10610,1039,"Chrysant, overige bloemkwekerijgewassen",Chrysanthemum other flower nursery crops,chrysanthemum,3301080900.0,0,NL
10611,1055,"Chrysant, vermeerdering","Chrysanthemum, propagation",chrysanthemum,3301080900.0,0,NL
10612,511,Cichorei,Chicory,chicory_chicories,3301310200.0,0,NL
10613,2723,"Courgette, productie",Zucchini production,zucchini_courgette,3301140600.0,0,NL
